Student ID,Gender,Year,Skills,Backlogs,Projects Completed,Internships,Companies Placed,Company Type,Domain,Salary,Higher Studies,Higher Studies Field,Location
7457,Male,2025,Embedded Systems,2,9,3,Cisco,Established,Consulting,2032246,No,Not Applicable,Mumbai
7458,Female,2022,"Cloud (AWS/Azure/GCP), DevOps, UI/UX Design",3,3,1,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Ahmedabad
7459,Female,2024,"Digital Marketing, Web Dev (Full Stack), Java, Blockchain",3,7,4,L&T Technology Services,Established,Automotive,2517203,No,Not Applicable,Chennai
7460,Female,2024,"DevOps, C++, ML/AI",2,7,1,Google,Established,EdTech,1074610,No,Not Applicable,Kolkata
7461,Female,2022,Cloud (AWS/Azure/GCP),2,3,3,Paytm,Startup,EdTech,699069,No,Not Applicable,Ahmedabad
7462,Female,2022,"C++, Data Science, Networking, Web Dev (Full Stack), Embedded Systems",0,9,4,Zomato,Startup,Manufacturing,511885,Yes,M.Tech,Ahmedabad
7463,Female,2025,ML/AI,0,10,2,L&T Technology Services,Established,Healthcare,2363438,No,Not Applicable,Bangalore
7464,Female,2023,"Web Dev (Full Stack), Blockchain, Data Science, Cybersecurity, ML/AI",0,5,1,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Ahmedabad
7465,Male,2023,"Blockchain, Data Science, Digital Marketing, C++, DevOps",0,7,4,Byju's,Startup,Manufacturing,413096,No,Not Applicable,Bangalore
7466,Male,2025,"Java, UI/UX Design",3,10,2,Amazon,Established,IT Services,2456373,No,Not Applicable,Pune
7467,Female,2025,"UI/UX Design, Java, Networking",2,2,1,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Pune
7468,Male,2023,"Data Science, UI/UX Design, ML/AI, C++",0,10,2,Google,Established,Consulting,574178,No,Not Applicable,Jaipur
7469,Female,2023,Python,2,7,1,Swiggy,Startup,Automotive,917519,No,Not Applicable,Mumbai
7470,Male,2023,"Java, C++, Data Science",2,7,4,L&T Technology Services,Established,Consulting,1474513,No,Not Applicable,Pune
7471,Male,2025,"Data Science, Web Dev (Full Stack)",1,5,1,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Ahmedabad
7472,Male,2022,"Networking, Embedded Systems, Web Dev (Full Stack), Java",1,5,4,Wipro,Established,Manufacturing,2067810,No,Not Applicable,Chennai
7473,Male,2024,"ML/AI, UI/UX Design",3,9,1,Tata Motors,Established,Healthcare,1029622,No,Not Applicable,Chennai
7474,Female,2024,"Python, Embedded Systems",1,5,2,Oracle,Established,Automotive,1002411,No,Not Applicable,Ahmedabad
7475,Female,2022,"Cybersecurity, Data Science",3,2,0,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Hyderabad
7476,Female,2023,"Embedded Systems, UI/UX Design, ML/AI, C++, Networking",0,3,2,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Delhi
7477,Female,2022,"Cloud (AWS/Azure/GCP), UI/UX Design, Digital Marketing, Data Science",1,7,1,HCLTech,Established,E-commerce,960267,No,Not Applicable,Mumbai
7478,Female,2024,"Web Dev (Full Stack), DevOps",1,4,2,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Kolkata
7479,Female,2024,"Blockchain, Python, C++, UI/UX Design",0,5,3,Infosys,Established,Manufacturing,1500667,No,Not Applicable,Bangalore
7480,Male,2024,"Embedded Systems, Data Science, Web Dev (Full Stack), DevOps",1,10,3,Cisco,Established,Consulting,1111596,No,Not Applicable,Hyderabad
7481,Female,2022,"Python, Cybersecurity, Web Dev (Full Stack)",3,8,3,Dream11,Startup,EdTech,413719,No,Not Applicable,Chennai
7482,Female,2024,Networking,0,5,3,Zomato,Startup,IT Services,300000,No,Not Applicable,Pune
7483,Female,2024,"Cybersecurity, Web Dev (Full Stack), Digital Marketing, ML/AI",3,3,4,TCS,Established,Consulting,784606,No,Not Applicable,Delhi
7484,Male,2022,"Cybersecurity, Web Dev (Full Stack)",0,1,0,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Ahmedabad
7485,Female,2024,"Embedded Systems, Networking",0,6,3,Ola,Startup,Healthcare,639842,No,Not Applicable,Pune
7486,Female,2023,"UI/UX Design, Cybersecurity, ML/AI",1,8,3,Capgemini,Established,EdTech,1561899,No,Not Applicable,Kolkata
7487,Female,2025,"Python, Data Science, Cloud (AWS/Azure/GCP), Web Dev (Full Stack)",2,5,4,Wipro,Established,Automotive,1514362,No,Not Applicable,Mumbai
7488,Female,2022,"Embedded Systems, Java, Digital Marketing, Data Science, Cloud (AWS/Azure/GCP)",2,3,1,Tech Mahindra,Established,EdTech,1704591,No,Not Applicable,Jaipur
7489,Female,2022,"Web Dev (Full Stack), UI/UX Design, Embedded Systems, Data Science, Cybersecurity",1,10,3,Flipkart,Established,Manufacturing,1513181,No,Not Applicable,Jaipur
7490,Female,2024,"Java, ML/AI, Cybersecurity",0,7,3,Tech Mahindra,Established,Logistics,983344,No,Not Applicable,Hyderabad
7491,Female,2024,"Cloud (AWS/Azure/GCP), Blockchain, UI/UX Design",0,8,3,Meta,Established,Logistics,1941319,No,Not Applicable,Delhi
7492,Male,2025,"Data Science, Digital Marketing, Java",0,3,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Delhi
7493,Female,2022,"Embedded Systems, C++, Python, Data Science",0,8,4,Amazon,Established,Manufacturing,620602,No,Not Applicable,Chennai
7494,Female,2023,"Cloud (AWS/Azure/GCP), C++, Blockchain, Networking",3,7,4,HCLTech,Established,E-commerce,1018936,No,Not Applicable,Kolkata
7495,Male,2024,"Digital Marketing, Embedded Systems, Blockchain",0,3,4,Capgemini,Established,Logistics,1097947,No,Not Applicable,Ahmedabad
7496,Female,2022,"Java, C++, UI/UX Design",3,10,3,Cognizant,Established,FinTech,1918436,No,Not Applicable,Jaipur
7497,Female,2024,"C++, Web Dev (Full Stack)",1,9,3,Infosys,Established,E-commerce,1002812,No,Not Applicable,Delhi
7498,Female,2025,"Java, Embedded Systems, Data Science",1,9,3,Dream11,Startup,Healthcare,1116752,No,Not Applicable,Hyderabad
7499,Female,2023,"DevOps, Networking",1,4,2,TCS,Established,FinTech,3104059,No,Not Applicable,Mumbai
7500,Female,2024,"Networking, Python, Java, Data Science, DevOps",3,3,2,Jio Platforms,Established,Automotive,1272557,No,Not Applicable,Jaipur
7501,Female,2025,"Embedded Systems, Java, Digital Marketing, C++, DevOps",1,7,3,Paytm,Startup,Automotive,837409,No,Not Applicable,Chennai
7502,Male,2022,"Web Dev (Full Stack), Python, ML/AI, C++, Embedded Systems",0,5,0,Flipkart,Established,Logistics,1239682,No,Not Applicable,Ahmedabad
7503,Female,2025,"UI/UX Design, Web Dev (Full Stack), Java, Python",1,5,2,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Pune
7504,Female,2025,"Python, ML/AI",0,10,3,Infosys,Established,EdTech,2272519,No,Not Applicable,Bangalore
7505,Female,2025,"UI/UX Design, ML/AI, Cybersecurity",0,4,3,Wipro,Established,Consulting,1129794,No,Not Applicable,Jaipur
7506,Male,2025,"Data Science, C++, Digital Marketing, Cloud (AWS/Azure/GCP), Embedded Systems",0,7,4,Byju's,Startup,EdTech,1056410,No,Not Applicable,Kolkata
7507,Female,2022,"ML/AI, Cybersecurity",3,9,2,Cognizant,Established,Automotive,896275,Yes,Cybersecurity,Delhi
7508,Male,2024,"Cloud (AWS/Azure/GCP), UI/UX Design, Blockchain, Networking",1,10,3,Microsoft,Established,Consulting,853174,No,Not Applicable,Delhi
7509,Female,2023,"Embedded Systems, C++, Web Dev (Full Stack), Networking, Python",0,2,4,Dr. Reddy's Labs,Established,Manufacturing,1028256,No,Not Applicable,Jaipur
7510,Female,2022,"Python, Cloud (AWS/Azure/GCP)",2,9,1,Infosys,Established,IT Services,300000,No,Not Applicable,Pune
7511,Male,2023,"Java, Python, Embedded Systems, Digital Marketing",3,5,1,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Mumbai
7512,Male,2023,"DevOps, Data Science",0,6,0,Cognizant,Established,Healthcare,1882084,No,Not Applicable,Bangalore
7513,Male,2022,"Web Dev (Full Stack), C++, Networking, ML/AI, Embedded Systems",1,7,4,Paytm,Startup,Logistics,788617,No,Not Applicable,Pune
7514,Female,2025,"DevOps, Embedded Systems",0,9,2,Jio Platforms,Established,Logistics,1554873,No,Not Applicable,Chennai
7515,Male,2022,"Cloud (AWS/Azure/GCP), Embedded Systems, Blockchain, Web Dev (Full Stack), Data Science",0,4,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Kolkata
7516,Male,2023,Cloud (AWS/Azure/GCP),0,9,0,Byju's,Startup,IT Services,650241,Yes,MS (USA/EU),Bangalore
7517,Male,2024,"UI/UX Design, Blockchain, Cybersecurity",1,8,4,Dr. Reddy's Labs,Established,E-commerce,1202187,No,Not Applicable,Delhi
7518,Female,2023,"Digital Marketing, C++",0,6,4,Meta,Established,IT Services,675241,No,Not Applicable,Jaipur
7519,Male,2022,"Embedded Systems, Blockchain",1,6,3,Zomato,Startup,IT Services,739860,Yes,AI/ML,Pune
7520,Male,2023,"Blockchain, Cybersecurity, Cloud (AWS/Azure/GCP)",0,5,3,Meta,Established,EdTech,1217045,No,Not Applicable,Kolkata
7521,Female,2024,"Python, C++, Data Science, Digital Marketing, Networking",1,8,4,L&T Technology Services,Established,Consulting,300000,No,Not Applicable,Ahmedabad
7522,Male,2025,"Networking, Web Dev (Full Stack), Cybersecurity",1,6,2,Infosys,Established,Consulting,1121061,No,Not Applicable,Jaipur
7523,Female,2025,"Web Dev (Full Stack), Cybersecurity",1,7,3,Google,Established,Manufacturing,1462423,No,Not Applicable,Bangalore
7524,Female,2023,"C++, UI/UX Design",0,7,3,Oracle,Established,Consulting,2512634,No,Not Applicable,Mumbai
7525,Male,2025,"Web Dev (Full Stack), Networking, C++",0,4,3,HCLTech,Established,Healthcare,670103,No,Not Applicable,Mumbai
7526,Male,2024,"Cybersecurity, DevOps, ML/AI",0,3,3,Flipkart,Established,E-commerce,1969563,No,Not Applicable,Ahmedabad
7527,Female,2023,Digital Marketing,0,10,1,Adobe,Established,Manufacturing,1471762,No,Not Applicable,Chennai
7528,Female,2025,"ML/AI, Cloud (AWS/Azure/GCP)",0,7,4,Cisco,Established,Logistics,1220092,No,Not Applicable,Ahmedabad
7529,Male,2022,"Web Dev (Full Stack), Embedded Systems, Java, Blockchain, Cloud (AWS/Azure/GCP)",1,6,3,Dr. Reddy's Labs,Established,Automotive,1779865,No,Not Applicable,Delhi
7530,Female,2023,"Java, Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Python",2,6,3,Meta,Established,Manufacturing,2605189,No,Not Applicable,Kolkata
7531,Female,2025,"Python, UI/UX Design",2,1,0,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Bangalore
7532,Male,2025,"Cybersecurity, C++, Cloud (AWS/Azure/GCP), Networking, Java",1,7,4,Meta,Established,E-commerce,1531405,No,Not Applicable,Mumbai
7533,Male,2024,"C++, Java",0,4,1,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Chennai
7534,Male,2023,Web Dev (Full Stack),0,2,3,Capgemini,Established,EdTech,974572,Yes,MBA,Bangalore
7535,Male,2023,"Networking, Blockchain, Embedded Systems",2,3,2,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Hyderabad
7536,Male,2024,"DevOps, Web Dev (Full Stack), Digital Marketing, Data Science, Java",0,9,2,TCS,Established,IT Services,1486311,Yes,Cybersecurity,Hyderabad
7537,Male,2023,"UI/UX Design, Cloud (AWS/Azure/GCP), Python",0,5,3,Zomato,Startup,Healthcare,1254361,No,Not Applicable,Pune
7538,Male,2024,DevOps,0,9,3,Cisco,Established,E-commerce,1900912,Yes,M.Tech,Ahmedabad
7539,Female,2022,Networking,2,9,3,Infosys,Established,E-commerce,1569799,No,Not Applicable,Mumbai
7540,Male,2023,"Java, Networking",1,1,2,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Pune
7541,Male,2024,Blockchain,1,5,1,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Pune
7542,Female,2023,"Web Dev (Full Stack), Data Science, Blockchain",3,3,2,Flipkart,Established,FinTech,2369244,No,Not Applicable,Delhi
7543,Female,2022,"UI/UX Design, C++, Digital Marketing, DevOps, Java",3,2,1,Cisco,Established,EdTech,443290,No,Not Applicable,Bangalore
7544,Male,2024,"ML/AI, Java, DevOps",0,6,3,Jio Platforms,Established,IT Services,677190,No,Not Applicable,Kolkata
7545,Male,2025,"UI/UX Design, DevOps, Web Dev (Full Stack), Python",0,9,3,Dream11,Startup,E-commerce,300000,No,Not Applicable,Bangalore
7546,Male,2024,"C++, Data Science, Blockchain",2,5,2,Jio Platforms,Established,FinTech,1710094,No,Not Applicable,Mumbai
7547,Female,2023,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), C++, ML/AI, Blockchain",1,3,1,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Hyderabad
7548,Female,2023,DevOps,1,10,2,Adobe,Established,Healthcare,1135202,No,Not Applicable,Bangalore
7549,Male,2024,"Web Dev (Full Stack), Embedded Systems",0,10,3,Tech Mahindra,Established,Consulting,888177,No,Not Applicable,Hyderabad
7550,Female,2024,"Blockchain, Data Science, Networking",1,8,2,Cisco,Established,Consulting,1481634,No,Not Applicable,Pune
7551,Female,2025,"Data Science, Networking",1,3,1,Tech Mahindra,Established,Manufacturing,1812187,No,Not Applicable,Hyderabad
7552,Female,2023,"Web Dev (Full Stack), Java, Embedded Systems",1,7,1,Tata Motors,Established,EdTech,1897743,No,Not Applicable,Bangalore
7553,Male,2024,"UI/UX Design, Python",0,3,3,Tech Mahindra,Established,Healthcare,516762,No,Not Applicable,Jaipur
7554,Male,2022,"Networking, C++, Embedded Systems, Web Dev (Full Stack)",0,8,2,Dr. Reddy's Labs,Established,Manufacturing,1851265,No,Not Applicable,Hyderabad
7555,Male,2025,"Digital Marketing, Cybersecurity, Web Dev (Full Stack), C++",0,7,3,Wipro,Established,Logistics,420548,No,Not Applicable,Chennai
7556,Male,2022,"Web Dev (Full Stack), Blockchain, DevOps, Networking, ML/AI",1,9,0,HCLTech,Established,EdTech,444738,Yes,Data Science,Ahmedabad
7557,Female,2022,"Networking, Web Dev (Full Stack), UI/UX Design",2,6,4,TCS,Established,E-commerce,1674087,No,Not Applicable,Hyderabad
7558,Male,2024,"ML/AI, Blockchain, Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Data Science",1,6,0,L&T Technology Services,Established,Healthcare,2653490,No,Not Applicable,Ahmedabad
7559,Male,2024,"Cybersecurity, C++, DevOps, Embedded Systems",0,1,2,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Pune
7560,Female,2022,"Networking, UI/UX Design",3,5,4,Cognizant,Established,Manufacturing,1690917,No,Not Applicable,Chennai
7561,Male,2022,"Digital Marketing, Cybersecurity, Cloud (AWS/Azure/GCP)",3,4,1,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Kolkata
7562,Male,2024,"C++, Python, Java, DevOps",0,5,1,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Bangalore
7563,Male,2025,"UI/UX Design, Data Science, Digital Marketing, Java",3,7,4,Microsoft,Established,Manufacturing,1724988,No,Not Applicable,Bangalore
7564,Female,2022,"Digital Marketing, Web Dev (Full Stack), Networking",0,7,3,Google,Established,Logistics,972131,No,Not Applicable,Ahmedabad
7565,Male,2025,"Cybersecurity, Python, ML/AI",2,2,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Pune
7566,Female,2024,"DevOps, Digital Marketing, Cybersecurity, UI/UX Design",0,8,2,Swiggy,Startup,Healthcare,752543,No,Not Applicable,Jaipur
7567,Female,2024,"DevOps, ML/AI, UI/UX Design, Web Dev (Full Stack)",1,5,2,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Chennai
7568,Female,2024,"Python, C++, UI/UX Design, ML/AI",2,4,2,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Mumbai
7569,Female,2022,"Networking, Blockchain, Cloud (AWS/Azure/GCP), Digital Marketing",2,4,1,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Mumbai
7570,Male,2025,"Python, ML/AI, C++",2,4,3,Zomato,Startup,Logistics,561154,No,Not Applicable,Mumbai
7571,Male,2023,"DevOps, Networking",0,6,1,Amazon,Established,Manufacturing,1052649,No,Not Applicable,Chennai
7572,Male,2023,"Data Science, Blockchain, Digital Marketing",2,10,2,L&T Technology Services,Established,FinTech,1152925,No,Not Applicable,Bangalore
7573,Female,2024,"UI/UX Design, Blockchain, Embedded Systems, DevOps",1,5,3,Jio Platforms,Established,Consulting,2360287,No,Not Applicable,Jaipur
7574,Female,2023,"DevOps, Networking",3,6,2,L&T Technology Services,Established,IT Services,1250031,No,Not Applicable,Mumbai
7575,Female,2025,Cybersecurity,0,7,4,Dr. Reddy's Labs,Established,EdTech,2657336,No,Not Applicable,Hyderabad
7576,Female,2024,"Embedded Systems, Python, Web Dev (Full Stack)",1,9,2,Tata Motors,Established,Manufacturing,2323444,No,Not Applicable,Kolkata
7577,Female,2025,"Blockchain, Cloud (AWS/Azure/GCP)",3,10,3,Flipkart,Established,Automotive,2054847,No,Not Applicable,Kolkata
7578,Male,2022,"Networking, Cloud (AWS/Azure/GCP), Embedded Systems",0,4,2,Microsoft,Established,FinTech,1053305,No,Not Applicable,Bangalore
7579,Female,2022,"Java, DevOps, Blockchain, Web Dev (Full Stack), Digital Marketing",0,2,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Kolkata
7580,Female,2024,"UI/UX Design, Embedded Systems, ML/AI",3,1,1,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Chennai
7581,Male,2024,"Digital Marketing, Blockchain, Cloud (AWS/Azure/GCP)",2,1,0,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Mumbai
7582,Male,2024,"Cloud (AWS/Azure/GCP), DevOps, C++, UI/UX Design, Networking",1,5,2,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Jaipur
7583,Female,2023,"Cybersecurity, Digital Marketing, C++",0,5,3,Infosys,Established,Consulting,1525187,No,Not Applicable,Delhi
7584,Male,2024,"Networking, C++",0,3,2,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Hyderabad
7585,Male,2024,"Web Dev (Full Stack), Java, DevOps",1,4,2,Tata Motors,Established,Automotive,1825195,No,Not Applicable,Chennai
7586,Male,2025,"Digital Marketing, Embedded Systems, C++, ML/AI",0,8,4,Meta,Established,Manufacturing,1086540,No,Not Applicable,Kolkata
7587,Male,2024,"Blockchain, Java, UI/UX Design",1,9,2,Dream11,Startup,Healthcare,870887,No,Not Applicable,Hyderabad
7588,Male,2024,"Blockchain, ML/AI, UI/UX Design, C++",3,4,3,Ola,Startup,Manufacturing,799769,No,Not Applicable,Delhi
7589,Male,2024,"Cloud (AWS/Azure/GCP), Data Science",0,10,3,Capgemini,Established,E-commerce,1240116,No,Not Applicable,Hyderabad
7590,Male,2023,"Cloud (AWS/Azure/GCP), Java",0,10,3,Tech Mahindra,Established,FinTech,1391728,No,Not Applicable,Delhi
7591,Female,2022,"Java, DevOps, Cloud (AWS/Azure/GCP), UI/UX Design",2,3,1,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Kolkata
7592,Female,2024,"Java, Web Dev (Full Stack)",0,9,3,Google,Established,Healthcare,628240,No,Not Applicable,Kolkata
7593,Female,2024,"DevOps, Digital Marketing, ML/AI",2,5,2,Swiggy,Startup,Logistics,883884,No,Not Applicable,Jaipur
7594,Female,2025,"Digital Marketing, Data Science, Cybersecurity",0,4,2,Zomato,Startup,Consulting,554319,No,Not Applicable,Ahmedabad
7595,Female,2025,"DevOps, C++, Java, Digital Marketing",0,7,3,Tech Mahindra,Established,FinTech,1268548,No,Not Applicable,Delhi
7596,Male,2024,"Embedded Systems, Blockchain, Networking, C++, ML/AI",2,7,2,Amazon,Established,Consulting,2276443,No,Not Applicable,Ahmedabad
7597,Female,2023,"C++, Blockchain",1,5,1,Google,Established,Manufacturing,1118580,No,Not Applicable,Bangalore
7598,Female,2024,"C++, ML/AI, UI/UX Design, Web Dev (Full Stack), Networking",2,7,2,Capgemini,Established,Logistics,805646,No,Not Applicable,Pune
7599,Female,2025,"Cybersecurity, Embedded Systems, Digital Marketing, Blockchain, Networking",0,8,2,Byju's,Startup,Automotive,426273,No,Not Applicable,Hyderabad
7600,Female,2023,"Web Dev (Full Stack), Data Science, UI/UX Design, Blockchain, Digital Marketing",0,5,4,Tata Motors,Established,IT Services,1097847,No,Not Applicable,Mumbai
7601,Female,2024,"Java, Python, Digital Marketing, C++",0,7,1,Tech Mahindra,Established,FinTech,1476493,No,Not Applicable,Ahmedabad
7602,Male,2025,"Web Dev (Full Stack), Python",0,4,2,Dream11,Startup,Consulting,775743,No,Not Applicable,Delhi
7603,Male,2025,"ML/AI, DevOps",3,4,2,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Chennai
7604,Female,2022,"Digital Marketing, Python, Java, C++, Data Science",0,10,2,Flipkart,Established,IT Services,558500,No,Not Applicable,Delhi
7605,Female,2022,"ML/AI, C++, Digital Marketing",0,2,2,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Bangalore
7606,Female,2022,"C++, Networking, Cloud (AWS/Azure/GCP), Embedded Systems, UI/UX Design",0,7,1,Wipro,Established,Logistics,1459627,No,Not Applicable,Jaipur
7607,Male,2025,"Python, DevOps, Cybersecurity",1,3,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Kolkata
7608,Male,2023,"Blockchain, Networking",0,6,4,Meta,Established,Consulting,1652505,Yes,MS (USA/EU),Pune
7609,Female,2024,"UI/UX Design, Cybersecurity, ML/AI",2,3,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Kolkata
7610,Male,2024,"Embedded Systems, C++, ML/AI, Blockchain",2,6,3,Byju's,Startup,E-commerce,678216,No,Not Applicable,Delhi
7611,Male,2024,"Java, Web Dev (Full Stack)",0,9,3,Capgemini,Established,Healthcare,2639269,No,Not Applicable,Bangalore
7612,Female,2023,"C++, Digital Marketing, UI/UX Design, Data Science",1,10,4,Infosys,Established,IT Services,2093320,No,Not Applicable,Jaipur
7613,Female,2022,"Embedded Systems, Java, DevOps, C++",1,7,3,Capgemini,Established,EdTech,1992586,No,Not Applicable,Jaipur
7614,Female,2024,"Networking, Blockchain",1,6,3,Zomato,Startup,FinTech,916866,No,Not Applicable,Hyderabad
