Student ID,Gender,Year,Skills,Backlogs,Projects Completed,Internships,Companies Placed,Company Type,Domain,Salary,Higher Studies,Higher Studies Field,Location,Experience_Level,Academic_Risk,Skill_Count,Placement_Readiness,Job_Score,Higher_Studies_Score,Skill_Improvement_Score,Wait_Improve_Score,Recommended_Options
9413,Male,2024,"Networking, Data Science",0,8,2,L&T Technology Services,Established,IT Services,2089733,No,Not Applicable,Chennai,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
9414,Male,2022,"Blockchain, Digital Marketing, Data Science, Cloud (AWS/Azure/GCP)",2,4,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Delhi,Medium,Medium,4,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
9415,Female,2024,"Embedded Systems, Cybersecurity, C++",0,9,4,Microsoft,Established,Manufacturing,914621,No,Not Applicable,Hyderabad,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9416,Male,2024,"UI/UX Design, Python",2,2,1,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Kolkata,Medium,Medium,2,Medium,2,3,4,0,"['Skill Improvement', 'Higher Studies']"
9417,Male,2022,"Java, DevOps",1,1,0,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Chennai,Low,Low,2,Medium,1,3,4,0,"['Skill Improvement', 'Higher Studies']"
9418,Female,2022,"Web Dev (Full Stack), Digital Marketing",0,6,2,Google,Established,Consulting,670911,No,Not Applicable,Bangalore,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
9419,Female,2025,Python,0,4,3,Cognizant,Established,Automotive,656517,No,Not Applicable,Ahmedabad,Medium,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
9420,Male,2025,"Cybersecurity, Blockchain, DevOps, C++, Digital Marketing",0,4,4,Cognizant,Established,IT Services,1758338,No,Not Applicable,Bangalore,Medium,Low,5,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
9421,Male,2025,"Data Science, Web Dev (Full Stack), Networking",0,7,4,Meta,Established,IT Services,2056321,No,Not Applicable,Hyderabad,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9422,Female,2022,"Digital Marketing, UI/UX Design, Cloud (AWS/Azure/GCP), Data Science, Web Dev (Full Stack)",2,4,3,Cisco,Established,Healthcare,2162081,No,Not Applicable,Kolkata,Medium,Medium,5,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9423,Male,2022,"Cybersecurity, Digital Marketing",0,5,2,Amazon,Established,IT Services,1455156,No,Not Applicable,Delhi,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
9424,Female,2024,"Web Dev (Full Stack), Data Science, Networking",1,3,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Hyderabad,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
9425,Female,2024,"Networking, DevOps, C++",1,6,3,Swiggy,Startup,Logistics,803819,Yes,Cybersecurity,Kolkata,High,Low,3,High,4,4,1,0,"['Immediate Job', 'Higher Studies']"
9426,Male,2025,"UI/UX Design, Python, Digital Marketing, Networking, Blockchain",2,2,2,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Bangalore,Medium,Medium,5,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
9427,Female,2023,"Networking, DevOps, Java, Blockchain, UI/UX Design",1,4,2,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Hyderabad,Medium,Low,5,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
9428,Female,2025,"Web Dev (Full Stack), UI/UX Design",0,5,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Delhi,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
9429,Male,2023,"Data Science, Cloud (AWS/Azure/GCP)",0,3,2,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Jaipur,Medium,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
9430,Male,2024,"Java, Networking",1,1,2,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Bangalore,Medium,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
9431,Female,2023,"Digital Marketing, Cloud (AWS/Azure/GCP), Embedded Systems",0,7,2,Paytm,Startup,EdTech,545557,No,Not Applicable,Hyderabad,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9432,Male,2022,"ML/AI, Embedded Systems, DevOps",0,2,1,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Bangalore,Medium,Low,3,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
9433,Male,2025,"C++, Networking",1,4,2,Wipro,Established,Automotive,907107,No,Not Applicable,Pune,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
9434,Female,2024,"Networking, C++",0,6,2,Tata Motors,Established,Automotive,1416851,No,Not Applicable,Bangalore,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
9435,Male,2022,"DevOps, Python",0,3,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Ahmedabad,Medium,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
9436,Male,2025,"ML/AI, Data Science, Blockchain, Digital Marketing, Web Dev (Full Stack)",0,5,1,Dr. Reddy's Labs,Established,Automotive,1023476,No,Not Applicable,Hyderabad,Medium,Low,5,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
9437,Female,2023,Networking,0,8,4,L&T Technology Services,Established,Manufacturing,675771,No,Not Applicable,Mumbai,High,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
9438,Female,2024,"Web Dev (Full Stack), Embedded Systems, ML/AI",1,5,0,Oracle,Established,Consulting,624298,No,Not Applicable,Bangalore,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
9439,Male,2022,"DevOps, Networking, Web Dev (Full Stack)",1,5,4,Meta,Established,Logistics,724004,No,Not Applicable,Chennai,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9440,Female,2022,"Networking, Digital Marketing, C++, Web Dev (Full Stack)",1,4,1,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Delhi,Medium,Low,4,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
9441,Female,2024,"ML/AI, Cybersecurity, Python",0,8,1,Byju's,Startup,Consulting,411186,No,Not Applicable,Delhi,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
9442,Female,2023,"UI/UX Design, Networking, Digital Marketing",3,3,3,Dream11,Startup,Logistics,876279,No,Not Applicable,Bangalore,Medium,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9443,Male,2022,DevOps,0,5,2,Cognizant,Established,Healthcare,1429803,No,Not Applicable,Mumbai,High,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
9444,Female,2025,"Embedded Systems, Java",0,3,0,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Hyderabad,Medium,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
9445,Male,2023,"Digital Marketing, Embedded Systems, Java",0,7,3,Capgemini,Established,Manufacturing,1298794,No,Not Applicable,Chennai,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9446,Female,2024,"UI/UX Design, Data Science, Cloud (AWS/Azure/GCP), Embedded Systems, Digital Marketing",0,10,2,Flipkart,Established,Manufacturing,1429642,No,Not Applicable,Mumbai,High,Low,5,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9447,Male,2024,"Embedded Systems, DevOps, UI/UX Design, Cloud (AWS/Azure/GCP)",1,6,1,Adobe,Established,Healthcare,1235952,No,Not Applicable,Mumbai,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
9448,Male,2024,"Python, C++, ML/AI, Java, Embedded Systems",2,8,4,Paytm,Startup,E-commerce,300000,No,Not Applicable,Pune,High,Medium,5,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9449,Female,2022,Python,2,1,2,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Ahmedabad,Medium,Medium,1,Low,2,3,2,2,"['Higher Studies', 'Immediate Job']"
9450,Female,2023,C++,0,6,4,TCS,Established,Logistics,1550644,No,Not Applicable,Bangalore,High,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
9451,Female,2022,"Java, Blockchain",1,5,2,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Mumbai,High,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
9452,Female,2025,"Digital Marketing, DevOps, Cybersecurity",2,5,4,Jio Platforms,Established,Healthcare,2279386,No,Not Applicable,Pune,High,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9453,Female,2025,"Digital Marketing, Networking, Data Science, DevOps",3,5,3,Tech Mahindra,Established,Logistics,1845210,No,Not Applicable,Kolkata,High,Medium,4,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9454,Male,2024,"Python, Blockchain, Data Science, C++, Cybersecurity",1,6,4,Ola,Startup,E-commerce,300000,No,Not Applicable,Mumbai,High,Low,5,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9455,Female,2024,ML/AI,0,8,2,Google,Established,Consulting,733026,No,Not Applicable,Pune,High,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
9456,Male,2022,Python,0,6,3,Meta,Established,Automotive,1502683,No,Not Applicable,Delhi,High,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
9457,Female,2022,"Python, Cybersecurity, Embedded Systems, Data Science",3,8,1,Tech Mahindra,Established,Manufacturing,1931633,No,Not Applicable,Bangalore,Medium,Medium,4,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9458,Male,2024,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Networking",0,3,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Bangalore,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
9459,Male,2023,"Embedded Systems, Cloud (AWS/Azure/GCP)",1,4,0,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Chennai,Medium,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
9460,Female,2025,DevOps,2,2,2,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Pune,Medium,Medium,1,Low,2,3,2,2,"['Higher Studies', 'Immediate Job']"
9461,Male,2023,DevOps,1,4,3,Cisco,Established,FinTech,1184478,No,Not Applicable,Pune,Medium,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
9462,Male,2024,"Data Science, Web Dev (Full Stack), Java",1,3,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Delhi,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
9463,Male,2022,"Data Science, Embedded Systems",0,6,1,TCS,Established,E-commerce,1089761,No,Not Applicable,Hyderabad,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
9464,Female,2025,"Python, Networking, UI/UX Design",2,7,4,Ola,Startup,Consulting,357341,No,Not Applicable,Jaipur,High,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9465,Female,2025,"Digital Marketing, C++, Embedded Systems, ML/AI, UI/UX Design",1,8,4,Tech Mahindra,Established,IT Services,1399963,Yes,MBA,Mumbai,High,Low,5,High,4,4,1,0,"['Immediate Job', 'Higher Studies']"
9466,Male,2024,"C++, Embedded Systems, Python",2,5,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Chennai,High,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9467,Male,2024,"Python, Blockchain, C++",1,7,4,Wipro,Established,Healthcare,1820793,No,Not Applicable,Pune,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9468,Female,2025,"Embedded Systems, DevOps, Java",0,10,4,Capgemini,Established,Healthcare,559238,No,Not Applicable,Ahmedabad,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9469,Male,2025,"Java, C++, Python",0,8,4,Meta,Established,Healthcare,1201637,No,Not Applicable,Kolkata,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9470,Female,2024,"ML/AI, DevOps, Cloud (AWS/Azure/GCP)",0,7,2,HCLTech,Established,Automotive,1542862,No,Not Applicable,Mumbai,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9471,Female,2023,Python,1,5,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Hyderabad,Medium,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
9472,Female,2023,"Python, Digital Marketing, Cybersecurity",0,10,3,Cisco,Established,EdTech,1975514,No,Not Applicable,Jaipur,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9473,Male,2022,"Java, UI/UX Design",0,2,1,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Pune,Medium,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
9474,Female,2022,"Blockchain, UI/UX Design, Data Science, Digital Marketing, C++",2,1,2,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Chennai,Medium,Medium,5,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
9475,Female,2025,"DevOps, Networking",2,8,2,Cognizant,Established,Healthcare,330148,No,Not Applicable,Jaipur,High,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
9476,Female,2023,"Cybersecurity, C++",0,4,2,Zomato,Startup,EdTech,646831,No,Not Applicable,Kolkata,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
9477,Female,2024,"Blockchain, C++, Python, DevOps",0,8,3,Google,Established,IT Services,1217674,No,Not Applicable,Ahmedabad,High,Low,4,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9478,Male,2025,"Embedded Systems, Java, Digital Marketing",0,3,1,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Bangalore,Medium,Low,3,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
9479,Male,2025,"Embedded Systems, Cloud (AWS/Azure/GCP)",0,4,1,Cisco,Established,Logistics,1899222,Yes,Data Science,Pune,Medium,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
9480,Male,2024,"C++, Cloud (AWS/Azure/GCP), Networking, Java",2,4,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Ahmedabad,Medium,Medium,4,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
9481,Male,2025,"UI/UX Design, Python",3,7,4,Adobe,Established,Consulting,1007416,No,Not Applicable,Delhi,High,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
9482,Female,2022,"Web Dev (Full Stack), DevOps",2,4,1,Cognizant,Established,Automotive,1445166,No,Not Applicable,Pune,Medium,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
9483,Female,2022,"Data Science, DevOps, Java",2,3,2,Ola,Startup,Logistics,945347,No,Not Applicable,Mumbai,Medium,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9484,Female,2024,"Digital Marketing, Java, C++, Blockchain, UI/UX Design",2,9,1,Flipkart,Established,IT Services,2128739,Yes,PhD,Mumbai,Medium,Medium,5,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
9485,Female,2023,"Embedded Systems, Cybersecurity, Java",1,10,3,Meta,Established,Logistics,1332909,No,Not Applicable,Ahmedabad,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9486,Male,2022,"Networking, Web Dev (Full Stack), Cybersecurity",0,4,1,Cisco,Established,Healthcare,1806342,No,Not Applicable,Delhi,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
9487,Male,2022,"Digital Marketing, UI/UX Design, Networking",0,4,3,Oracle,Established,FinTech,1717629,No,Not Applicable,Chennai,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
9488,Male,2025,"UI/UX Design, Web Dev (Full Stack)",1,7,2,Adobe,Established,EdTech,2094577,Yes,MBA,Mumbai,High,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
9489,Male,2023,"Python, Digital Marketing, Cloud (AWS/Azure/GCP)",2,7,4,Google,Established,Healthcare,857843,No,Not Applicable,Bangalore,High,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9490,Female,2022,"DevOps, UI/UX Design",0,6,4,Oracle,Established,FinTech,2102363,No,Not Applicable,Bangalore,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
9491,Male,2022,"Python, Embedded Systems, Java, Cybersecurity, Networking",3,3,0,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Bangalore,Medium,Medium,5,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
9492,Male,2022,DevOps,2,2,2,Dream11,Startup,Automotive,1123556,No,Not Applicable,Delhi,Medium,Medium,1,Low,2,1,2,2,"['Immediate Job', 'Skill Improvement']"
9493,Male,2025,Cloud (AWS/Azure/GCP),1,3,2,Dream11,Startup,IT Services,1149034,No,Not Applicable,Ahmedabad,Medium,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
9494,Male,2025,"UI/UX Design, Embedded Systems, Web Dev (Full Stack)",3,4,2,Paytm,Startup,Logistics,501090,No,Not Applicable,Ahmedabad,Medium,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9495,Female,2023,"Cybersecurity, ML/AI, DevOps",1,1,1,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Chennai,Medium,Low,3,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
9496,Female,2024,"Blockchain, Embedded Systems",2,4,2,Paytm,Startup,Manufacturing,698023,No,Not Applicable,Hyderabad,Medium,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
9497,Female,2022,"C++, ML/AI, Cybersecurity",2,10,2,Microsoft,Established,Automotive,803808,No,Not Applicable,Hyderabad,High,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9498,Female,2023,"Cybersecurity, Web Dev (Full Stack), Python",0,5,2,Tech Mahindra,Established,IT Services,1304792,No,Not Applicable,Chennai,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9499,Female,2023,"Web Dev (Full Stack), Cloud (AWS/Azure/GCP), Embedded Systems",0,1,0,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Kolkata,Low,Low,3,Medium,1,3,3,0,"['Higher Studies', 'Skill Improvement']"
9500,Male,2023,"Blockchain, Data Science, Java",2,9,4,Tech Mahindra,Established,EdTech,1667594,No,Not Applicable,Bangalore,High,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9501,Female,2022,"Python, Blockchain",0,9,2,Tata Motors,Established,Healthcare,2230708,No,Not Applicable,Chennai,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
9502,Female,2023,"ML/AI, Cybersecurity, Data Science, C++, Embedded Systems",2,3,4,Tech Mahindra,Established,IT Services,587330,Yes,PhD,Ahmedabad,Medium,Medium,5,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
9503,Female,2024,"C++, Cybersecurity, UI/UX Design",0,3,2,Zomato,Startup,Manufacturing,980065,No,Not Applicable,Mumbai,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
9504,Female,2024,"ML/AI, C++",1,3,2,HCLTech,Established,Consulting,300000,Yes,MBA,Hyderabad,Medium,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
9505,Female,2023,"Cloud (AWS/Azure/GCP), Digital Marketing, ML/AI",0,6,4,Cisco,Established,IT Services,1493504,No,Not Applicable,Mumbai,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
9506,Female,2022,"Cybersecurity, Data Science",2,9,2,Swiggy,Startup,IT Services,801043,No,Not Applicable,Bangalore,High,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
9507,Female,2025,"Web Dev (Full Stack), ML/AI",0,4,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Kolkata,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
9508,Female,2023,"Blockchain, Python, Cloud (AWS/Azure/GCP), Embedded Systems",1,4,4,Oracle,Established,E-commerce,300000,No,Not Applicable,Delhi,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
9509,Male,2024,"ML/AI, Digital Marketing, DevOps, Cybersecurity, UI/UX Design",0,1,2,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Jaipur,Medium,Low,5,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
9510,Female,2024,"Networking, DevOps",0,10,3,Byju's,Startup,E-commerce,642436,No,Not Applicable,Jaipur,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
9511,Male,2025,"Blockchain, Networking, Data Science",2,8,4,Swiggy,Startup,Automotive,858817,No,Not Applicable,Jaipur,High,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9512,Female,2023,"Web Dev (Full Stack), Cybersecurity",0,8,3,Paytm,Startup,IT Services,300000,No,Not Applicable,Kolkata,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
9513,Male,2022,Cybersecurity,1,10,3,Amazon,Established,FinTech,1795220,No,Not Applicable,Ahmedabad,High,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
9514,Male,2024,"Web Dev (Full Stack), Embedded Systems",2,5,2,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Chennai,High,Medium,2,Medium,2,3,4,0,"['Skill Improvement', 'Higher Studies']"
9515,Female,2022,"Embedded Systems, Java, DevOps",1,5,2,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Jaipur,High,Low,3,High,4,4,1,0,"['Immediate Job', 'Higher Studies']"
9516,Male,2025,"Python, Digital Marketing",0,9,3,Ola,Startup,Automotive,300000,No,Not Applicable,Bangalore,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
9517,Male,2024,"Data Science, Cybersecurity",1,4,2,Byju's,Startup,FinTech,543695,Yes,AI/ML,Chennai,Medium,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
9518,Female,2025,Digital Marketing,2,8,1,Capgemini,Established,E-commerce,2243715,No,Not Applicable,Jaipur,Medium,Medium,1,Low,2,1,2,2,"['Immediate Job', 'Skill Improvement']"
9519,Female,2024,"Java, Python, Networking",3,8,4,Cognizant,Established,FinTech,1270550,No,Not Applicable,Chennai,High,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9520,Male,2022,"Java, ML/AI, Cybersecurity",1,8,2,Infosys,Established,Automotive,728093,Yes,PhD,Ahmedabad,High,Low,3,High,4,4,1,0,"['Immediate Job', 'Higher Studies']"
9521,Female,2024,"Cloud (AWS/Azure/GCP), Data Science",1,1,0,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Kolkata,Low,Low,2,Medium,1,3,4,0,"['Skill Improvement', 'Higher Studies']"
9522,Male,2025,"UI/UX Design, Embedded Systems, Blockchain",2,6,1,Tech Mahindra,Established,Healthcare,1941087,No,Not Applicable,Mumbai,Medium,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
9523,Male,2023,"Blockchain, Embedded Systems",1,6,3,Infosys,Established,Manufacturing,459729,No,Not Applicable,Mumbai,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
