Student ID,Gender,Year,Skills,Backlogs,Projects Completed,Internships,Companies Placed,Company Type,Domain,Salary,Higher Studies,Higher Studies Field,Location,Experience_Level,Academic_Risk,Skill_Count,Placement_Readiness
7710,Male,2023,"Data Science, C++, UI/UX Design, Web Dev (Full Stack)",2,9,3,Byju's,Startup,Manufacturing,942307,No,Not Applicable,Hyderabad,High,Medium,4,Medium
7711,Male,2023,"Cybersecurity, Networking, DevOps",0,6,3,Flipkart,Established,Automotive,1161499,No,Not Applicable,Kolkata,High,Low,3,High
7712,Male,2023,"C++, Embedded Systems",0,1,1,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Jaipur,Medium,Low,2,Medium
7713,Female,2023,"Digital Marketing, Embedded Systems, Networking, C++, Java",2,2,0,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Jaipur,Low,Medium,5,Medium
7714,Female,2022,"Web Dev (Full Stack), DevOps, Networking",1,9,3,HCLTech,Established,E-commerce,357665,No,Not Applicable,Chennai,High,Low,3,High
7715,Male,2024,"Data Science, Digital Marketing, Cybersecurity",3,4,3,Cognizant,Established,Consulting,769998,No,Not Applicable,Pune,Medium,Medium,3,Medium
7716,Male,2025,"Java, C++",0,8,4,Amazon,Established,EdTech,931298,No,Not Applicable,Delhi,High,Low,2,Medium
7717,Male,2025,"Networking, Python, Blockchain, Java, Web Dev (Full Stack)",0,5,4,Byju's,Startup,FinTech,495533,Yes,AI/ML,Chennai,High,Low,5,High
7718,Male,2024,"Cloud (AWS/Azure/GCP), Cybersecurity",1,3,2,L&T Technology Services,Established,FinTech,756535,No,Not Applicable,Jaipur,Medium,Low,2,Medium
7719,Female,2024,"Web Dev (Full Stack), Cloud (AWS/Azure/GCP)",0,3,4,Cognizant,Established,Consulting,1779084,No,Not Applicable,Kolkata,Medium,Low,2,Medium
7720,Male,2025,"Cloud (AWS/Azure/GCP), Digital Marketing, Java, UI/UX Design",1,3,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Pune,Medium,Low,4,Medium
7721,Female,2024,"Cloud (AWS/Azure/GCP), Python, UI/UX Design, Embedded Systems",2,1,1,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Pune,Medium,Medium,4,Medium
7722,Female,2022,"Python, Data Science, Java",0,5,4,Adobe,Established,Manufacturing,1948352,No,Not Applicable,Ahmedabad,High,Low,3,High
7723,Female,2022,"Data Science, DevOps, Networking, Embedded Systems",0,10,4,Tata Motors,Established,E-commerce,2890193,No,Not Applicable,Ahmedabad,High,Low,4,High
7724,Female,2023,"Data Science, Cloud (AWS/Azure/GCP), UI/UX Design, Networking, Blockchain",3,1,1,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Delhi,Medium,Medium,5,Medium
7725,Male,2022,"DevOps, Networking, Embedded Systems, UI/UX Design",0,9,4,TCS,Established,Healthcare,1677900,No,Not Applicable,Jaipur,High,Low,4,High
7726,Female,2023,"Networking, Data Science, UI/UX Design, Web Dev (Full Stack), Java",0,7,3,Dream11,Startup,Logistics,1047130,Yes,Cybersecurity,Delhi,High,Low,5,High
7727,Female,2025,"Cybersecurity, Networking, Java",0,6,3,Infosys,Established,Consulting,1532277,No,Not Applicable,Chennai,High,Low,3,High
7728,Female,2022,"Networking, Cybersecurity",1,8,3,Meta,Established,IT Services,2017234,No,Not Applicable,Mumbai,High,Low,2,Medium
7729,Female,2022,"DevOps, C++, Java",2,2,2,Tech Mahindra,Established,E-commerce,1026567,No,Not Applicable,Pune,Medium,Medium,3,Medium
7730,Female,2025,"Digital Marketing, UI/UX Design, Java, Data Science, Blockchain",0,4,2,Zomato,Startup,EdTech,904705,No,Not Applicable,Hyderabad,Medium,Low,5,Medium
7731,Female,2023,"C++, Embedded Systems, Python",0,7,2,Ola,Startup,Automotive,1381565,No,Not Applicable,Delhi,High,Low,3,High
7732,Female,2024,"Data Science, Web Dev (Full Stack), C++",1,6,2,Tata Motors,Established,Consulting,2688202,No,Not Applicable,Jaipur,High,Low,3,High
7733,Male,2022,"Networking, Python, Data Science",0,3,0,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Mumbai,Medium,Low,3,Medium
7734,Male,2023,"Cybersecurity, C++",1,3,1,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Bangalore,Medium,Low,2,Medium
7735,Female,2024,"Blockchain, DevOps",0,6,3,Infosys,Established,Logistics,1523545,No,Not Applicable,Pune,High,Low,2,Medium
7736,Male,2022,"Python, Java, DevOps",0,4,1,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Mumbai,Medium,Low,3,Medium
7737,Female,2023,"Embedded Systems, Data Science, ML/AI, Digital Marketing, Blockchain",0,7,3,TCS,Established,EdTech,1432955,No,Not Applicable,Kolkata,High,Low,5,High
7738,Female,2024,"C++, Cloud (AWS/Azure/GCP), Blockchain, UI/UX Design",1,10,2,Oracle,Established,Healthcare,687749,No,Not Applicable,Ahmedabad,High,Low,4,High
7739,Female,2023,"Java, Networking, C++, DevOps, Digital Marketing",2,5,1,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Delhi,Medium,Medium,5,Medium
7740,Female,2025,"Python, UI/UX Design, Networking, Cloud (AWS/Azure/GCP), Embedded Systems",2,8,0,Amazon,Established,EdTech,768144,No,Not Applicable,Hyderabad,Medium,Medium,5,Medium
7741,Male,2024,"Blockchain, Java, Embedded Systems, Cloud (AWS/Azure/GCP)",1,3,0,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Delhi,Medium,Low,4,Medium
7742,Male,2025,"Web Dev (Full Stack), ML/AI, DevOps",0,10,4,TCS,Established,IT Services,1179158,No,Not Applicable,Bangalore,High,Low,3,High
7743,Female,2022,"Embedded Systems, Cybersecurity, Python",0,7,3,Cisco,Established,Manufacturing,1644381,No,Not Applicable,Delhi,High,Low,3,High
7744,Male,2023,"UI/UX Design, Java",0,7,2,Paytm,Startup,Automotive,852803,No,Not Applicable,Bangalore,High,Low,2,Medium
7745,Female,2022,"Java, Embedded Systems",0,3,4,Jio Platforms,Established,IT Services,1230362,No,Not Applicable,Ahmedabad,Medium,Low,2,Medium
7746,Male,2022,"Web Dev (Full Stack), Java, Data Science",3,3,0,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Chennai,Medium,Medium,3,Medium
7747,Female,2025,Cybersecurity,0,10,2,Zomato,Startup,FinTech,1619979,No,Not Applicable,Bangalore,High,Low,1,Low
7748,Male,2023,"Digital Marketing, Web Dev (Full Stack)",1,4,2,Swiggy,Startup,IT Services,875191,No,Not Applicable,Mumbai,Medium,Low,2,Medium
7749,Female,2024,"Cybersecurity, Embedded Systems, UI/UX Design, Web Dev (Full Stack)",3,8,4,Google,Established,EdTech,1776422,No,Not Applicable,Mumbai,High,Medium,4,Medium
7750,Female,2025,"Networking, Blockchain",2,3,3,Zomato,Startup,E-commerce,896527,No,Not Applicable,Chennai,Medium,Medium,2,Medium
7751,Female,2022,"Networking, ML/AI, Blockchain, Digital Marketing",1,4,3,Oracle,Established,IT Services,1625089,Yes,M.Tech,Jaipur,Medium,Low,4,Medium
7752,Male,2025,"DevOps, Java, Cybersecurity, Data Science",0,8,1,Wipro,Established,IT Services,1890253,No,Not Applicable,Ahmedabad,Medium,Low,4,Medium
7753,Male,2025,"Python, C++",0,3,3,Wipro,Established,Healthcare,778458,No,Not Applicable,Mumbai,Medium,Low,2,Medium
7754,Female,2023,"Cloud (AWS/Azure/GCP), Java, UI/UX Design",0,10,1,Swiggy,Startup,EdTech,1048198,Yes,PhD,Hyderabad,Medium,Low,3,Medium
7755,Male,2025,"Embedded Systems, Python, Data Science, Cloud (AWS/Azure/GCP)",2,10,4,Wipro,Established,Healthcare,1872393,No,Not Applicable,Mumbai,High,Medium,4,Medium
7756,Male,2023,"Web Dev (Full Stack), C++, Blockchain",1,2,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Bangalore,Low,Low,3,Medium
7757,Female,2022,"Networking, Web Dev (Full Stack), Blockchain, Data Science",1,5,0,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Mumbai,Medium,Low,4,Medium
7758,Female,2022,"Cloud (AWS/Azure/GCP), ML/AI, UI/UX Design, Blockchain, Web Dev (Full Stack)",2,7,1,Capgemini,Established,EdTech,2840307,No,Not Applicable,Hyderabad,Medium,Medium,5,Medium
7759,Female,2022,"Cybersecurity, Java, Digital Marketing, UI/UX Design, Embedded Systems",1,9,1,Google,Established,Manufacturing,1137186,No,Not Applicable,Chennai,Medium,Low,5,Medium
7760,Male,2024,"Blockchain, Embedded Systems, DevOps",1,9,3,Swiggy,Startup,E-commerce,300000,No,Not Applicable,Mumbai,High,Low,3,High
7761,Female,2024,"Networking, Cybersecurity, Java, Python",1,4,2,Byju's,Startup,FinTech,898056,No,Not Applicable,Kolkata,Medium,Low,4,Medium
7762,Female,2022,"Networking, Cybersecurity, Embedded Systems, Digital Marketing, ML/AI",0,6,3,Tech Mahindra,Established,Manufacturing,1656079,Yes,MBA,Bangalore,High,Low,5,High
7763,Female,2025,"Python, Data Science, Web Dev (Full Stack)",0,6,2,Amazon,Established,IT Services,1649693,No,Not Applicable,Delhi,High,Low,3,High
7764,Female,2025,"Cloud (AWS/Azure/GCP), Networking, Blockchain, Python",2,9,4,Byju's,Startup,E-commerce,791974,No,Not Applicable,Delhi,High,Medium,4,Medium
7765,Male,2022,"DevOps, Cloud (AWS/Azure/GCP), UI/UX Design, C++",0,10,3,Infosys,Established,IT Services,1959420,No,Not Applicable,Kolkata,High,Low,4,High
7766,Female,2024,"Cybersecurity, Digital Marketing",1,7,3,Jio Platforms,Established,Healthcare,1024147,No,Not Applicable,Chennai,High,Low,2,Medium
7767,Male,2025,"Networking, C++",1,6,2,Byju's,Startup,IT Services,638292,No,Not Applicable,Kolkata,High,Low,2,Medium
7768,Female,2022,UI/UX Design,3,6,2,L&T Technology Services,Established,Healthcare,950882,No,Not Applicable,Hyderabad,High,Medium,1,Low
7769,Male,2023,"Python, Cybersecurity, Web Dev (Full Stack), UI/UX Design, Cloud (AWS/Azure/GCP)",3,2,1,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Ahmedabad,Medium,Medium,5,Medium
7770,Male,2024,"Embedded Systems, DevOps",2,9,4,HCLTech,Established,Logistics,1741493,No,Not Applicable,Jaipur,High,Medium,2,Medium
7771,Male,2024,"Digital Marketing, C++, Web Dev (Full Stack)",0,5,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Jaipur,High,Low,3,High
7772,Female,2023,"Cloud (AWS/Azure/GCP), Data Science, Digital Marketing",1,2,3,Infosys,Established,Logistics,821757,No,Not Applicable,Hyderabad,Medium,Low,3,Medium
7773,Male,2022,"DevOps, Blockchain, UI/UX Design, Networking",2,5,3,Infosys,Established,Logistics,1721689,No,Not Applicable,Delhi,High,Medium,4,Medium
7774,Male,2025,"Cybersecurity, Embedded Systems, Web Dev (Full Stack)",0,4,0,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Kolkata,Medium,Low,3,Medium
7775,Male,2025,"C++, Web Dev (Full Stack), Data Science, DevOps",0,1,2,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Ahmedabad,Medium,Low,4,Medium
7776,Female,2024,"Data Science, UI/UX Design, Embedded Systems, Cloud (AWS/Azure/GCP)",0,5,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Delhi,Medium,Low,4,Medium
7777,Female,2023,"UI/UX Design, C++, Networking",1,10,4,HCLTech,Established,Healthcare,922127,No,Not Applicable,Chennai,High,Low,3,High
7778,Female,2025,"Data Science, Python, Blockchain",1,10,2,Cognizant,Established,E-commerce,657011,No,Not Applicable,Ahmedabad,High,Low,3,High
7779,Male,2022,"Python, Cybersecurity, Embedded Systems, Cloud (AWS/Azure/GCP)",1,7,3,Cognizant,Established,IT Services,2463914,No,Not Applicable,Jaipur,High,Low,4,High
7780,Female,2025,"Embedded Systems, Data Science, Web Dev (Full Stack), Java",0,9,3,Tata Motors,Established,Healthcare,1450997,No,Not Applicable,Bangalore,High,Low,4,High
7781,Male,2024,"UI/UX Design, Web Dev (Full Stack), ML/AI",0,4,2,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Kolkata,Medium,Low,3,Medium
7782,Female,2022,"DevOps, Data Science, Cybersecurity, Java",0,4,3,Paytm,Startup,Consulting,1116672,No,Not Applicable,Chennai,Medium,Low,4,Medium
7783,Male,2025,"Web Dev (Full Stack), Networking, Embedded Systems",1,1,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Bangalore,Medium,Low,3,Medium
7784,Male,2022,"C++, UI/UX Design, Python",2,6,2,Meta,Established,Logistics,1496926,No,Not Applicable,Mumbai,High,Medium,3,Medium
7785,Female,2022,"Web Dev (Full Stack), Cybersecurity, ML/AI",0,6,0,Wipro,Established,FinTech,907823,No,Not Applicable,Pune,Medium,Low,3,Medium
7786,Male,2023,"Web Dev (Full Stack), Data Science, Networking",0,7,1,Jio Platforms,Established,FinTech,300000,No,Not Applicable,Hyderabad,Medium,Low,3,Medium
7787,Male,2022,Cybersecurity,0,5,3,Meta,Established,Healthcare,486589,No,Not Applicable,Chennai,High,Low,1,Low
7788,Female,2023,"UI/UX Design, Cybersecurity",0,6,4,Adobe,Established,FinTech,1672586,No,Not Applicable,Kolkata,High,Low,2,Medium
7789,Female,2023,"C++, Java, ML/AI",0,3,1,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Kolkata,Medium,Low,3,Medium
7790,Male,2024,Embedded Systems,1,7,3,Meta,Established,Consulting,1645303,No,Not Applicable,Kolkata,High,Low,1,Low
7791,Female,2023,"Web Dev (Full Stack), Cybersecurity, UI/UX Design",1,8,3,TCS,Established,Automotive,986281,Yes,MS (USA/EU),Delhi,High,Low,3,High
7792,Male,2023,"Networking, Digital Marketing",2,8,3,Byju's,Startup,Consulting,549036,No,Not Applicable,Pune,High,Medium,2,Medium
7793,Male,2025,"UI/UX Design, Java",1,8,3,Tech Mahindra,Established,E-commerce,1384785,Yes,PhD,Kolkata,High,Low,2,Medium
7794,Male,2023,"UI/UX Design, Data Science",3,1,2,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Mumbai,Medium,Medium,2,Medium
7795,Female,2023,"Data Science, Digital Marketing, C++, Networking, Embedded Systems",0,10,3,Zomato,Startup,Automotive,735908,No,Not Applicable,Hyderabad,High,Low,5,High
7796,Female,2025,"ML/AI, Data Science, Python, Java, Cloud (AWS/Azure/GCP)",0,1,1,Dream11,Startup,Manufacturing,455041,No,Not Applicable,Delhi,Medium,Low,5,Medium
7797,Female,2022,"Web Dev (Full Stack), Data Science, Digital Marketing, C++",2,7,4,Cognizant,Established,E-commerce,1368913,No,Not Applicable,Bangalore,High,Medium,4,Medium
7798,Male,2023,"ML/AI, Web Dev (Full Stack), Networking, C++",0,6,3,Jio Platforms,Established,Logistics,1319737,No,Not Applicable,Ahmedabad,High,Low,4,High
7799,Female,2023,"Java, Python",0,10,3,Jio Platforms,Established,Manufacturing,1685680,No,Not Applicable,Hyderabad,High,Low,2,Medium
7800,Female,2022,"Java, DevOps, UI/UX Design",0,6,1,Oracle,Established,E-commerce,2064923,No,Not Applicable,Pune,Medium,Low,3,Medium
7801,Male,2023,"Java, Web Dev (Full Stack), Data Science, C++, Blockchain",0,4,2,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Bangalore,Medium,Low,5,Medium
7802,Female,2023,"Cybersecurity, Blockchain, DevOps",2,3,2,Capgemini,Established,EdTech,300000,No,Not Applicable,Jaipur,Medium,Medium,3,Medium
7803,Male,2022,"Data Science, Blockchain",2,5,2,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Pune,High,Medium,2,Medium
7804,Male,2024,C++,0,9,4,Dream11,Startup,Automotive,616207,No,Not Applicable,Hyderabad,High,Low,1,Low
7805,Female,2025,"Java, Blockchain",0,4,3,Meta,Established,EdTech,1245660,No,Not Applicable,Chennai,Medium,Low,2,Medium
7806,Female,2022,"Networking, Java, Data Science, Web Dev (Full Stack)",0,6,2,Infosys,Established,Healthcare,2068508,No,Not Applicable,Chennai,High,Low,4,High
7807,Male,2022,UI/UX Design,3,2,0,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Delhi,Low,Medium,1,Low
7808,Male,2023,"Web Dev (Full Stack), DevOps, Embedded Systems",1,8,2,HCLTech,Established,FinTech,1496292,No,Not Applicable,Bangalore,High,Low,3,High
7809,Female,2023,"Embedded Systems, Web Dev (Full Stack), Java",2,6,4,Ola,Startup,FinTech,1083849,No,Not Applicable,Pune,High,Medium,3,Medium
7810,Female,2025,"Web Dev (Full Stack), Cloud (AWS/Azure/GCP)",2,10,1,L&T Technology Services,Established,Automotive,300000,No,Not Applicable,Kolkata,Medium,Medium,2,Medium
7811,Male,2024,"Blockchain, Data Science",1,10,1,Zomato,Startup,FinTech,1470239,No,Not Applicable,Mumbai,Medium,Low,2,Medium
7812,Female,2022,"Cybersecurity, ML/AI, Digital Marketing",1,9,1,L&T Technology Services,Established,EdTech,1056008,No,Not Applicable,Bangalore,Medium,Low,3,Medium
7813,Male,2024,"Cybersecurity, Web Dev (Full Stack)",1,5,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Jaipur,Medium,Low,2,Medium
7814,Female,2022,"Cybersecurity, Data Science, UI/UX Design",1,5,0,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Mumbai,Medium,Low,3,Medium
7815,Female,2025,"Networking, Data Science, Cloud (AWS/Azure/GCP)",0,8,2,Tata Motors,Established,Healthcare,546908,No,Not Applicable,Mumbai,High,Low,3,High
7816,Male,2025,"Networking, Web Dev (Full Stack), Python",1,8,2,Byju's,Startup,Logistics,1161124,No,Not Applicable,Mumbai,High,Low,3,High
7817,Female,2025,"Cloud (AWS/Azure/GCP), Digital Marketing, Networking",0,9,2,Adobe,Established,Manufacturing,1524843,No,Not Applicable,Kolkata,High,Low,3,High
7818,Male,2025,"Cybersecurity, Web Dev (Full Stack), UI/UX Design, DevOps",0,10,3,Capgemini,Established,EdTech,1955209,No,Not Applicable,Jaipur,High,Low,4,High
7819,Male,2025,"ML/AI, Python",0,8,3,Swiggy,Startup,Healthcare,383169,No,Not Applicable,Ahmedabad,High,Low,2,Medium
7820,Female,2025,"Networking, DevOps, Data Science",1,8,3,Flipkart,Established,E-commerce,599740,Yes,M.Tech,Hyderabad,High,Low,3,High
7821,Female,2024,"Cloud (AWS/Azure/GCP), Networking, DevOps",1,10,4,Byju's,Startup,Manufacturing,388051,No,Not Applicable,Jaipur,High,Low,3,High
7822,Female,2025,"Embedded Systems, UI/UX Design",0,6,2,Paytm,Startup,EdTech,717835,No,Not Applicable,Pune,High,Low,2,Medium
7823,Male,2025,"Python, Blockchain",1,2,0,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Pune,Low,Low,2,Medium
7824,Female,2023,"Embedded Systems, Python, Cybersecurity",0,5,4,Jio Platforms,Established,FinTech,1109011,No,Not Applicable,Delhi,High,Low,3,High
7825,Male,2025,"Data Science, Blockchain, Embedded Systems, DevOps, Java",1,10,4,Byju's,Startup,Healthcare,1119453,Yes,MS (USA/EU),Jaipur,High,Low,5,High
7826,Male,2022,"Cybersecurity, Data Science, Java, UI/UX Design",2,5,3,Flipkart,Established,IT Services,1428340,No,Not Applicable,Chennai,High,Medium,4,Medium
7827,Female,2024,"C++, Embedded Systems, Blockchain",3,10,4,Flipkart,Established,IT Services,1037634,No,Not Applicable,Hyderabad,High,Medium,3,Medium
7828,Male,2022,"Cybersecurity, DevOps, Web Dev (Full Stack)",3,5,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Delhi,Medium,Medium,3,Medium
7829,Male,2024,"Digital Marketing, UI/UX Design, Blockchain, Java, Embedded Systems",1,7,4,Oracle,Established,E-commerce,1108652,No,Not Applicable,Jaipur,High,Low,5,High
7830,Female,2022,"Cloud (AWS/Azure/GCP), ML/AI, Web Dev (Full Stack)",0,6,1,TCS,Established,Automotive,313949,No,Not Applicable,Kolkata,Medium,Low,3,Medium
7831,Male,2023,"Data Science, DevOps, Java, C++, Embedded Systems",2,2,1,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Chennai,Medium,Medium,5,Medium
7832,Female,2025,"Web Dev (Full Stack), Blockchain, Python, Embedded Systems",1,8,4,Wipro,Established,Automotive,1740511,No,Not Applicable,Hyderabad,High,Low,4,High
7833,Female,2022,"DevOps, Networking, Digital Marketing, Embedded Systems, UI/UX Design",0,6,3,Microsoft,Established,Logistics,1013288,No,Not Applicable,Delhi,High,Low,5,High
7834,Male,2024,"Cloud (AWS/Azure/GCP), DevOps, Digital Marketing, Blockchain",2,9,3,Cisco,Established,Automotive,2086698,No,Not Applicable,Bangalore,High,Medium,4,Medium
7835,Female,2023,C++,2,6,3,Tata Motors,Established,Automotive,1224085,No,Not Applicable,Bangalore,High,Medium,1,Low
7836,Male,2024,"Blockchain, ML/AI",2,7,1,Google,Established,Healthcare,1192964,No,Not Applicable,Pune,Medium,Medium,2,Medium
7837,Female,2024,"Networking, Cybersecurity",2,4,1,Tata Motors,Established,Healthcare,988745,No,Not Applicable,Jaipur,Medium,Medium,2,Medium
7838,Male,2025,"Java, Data Science, DevOps, C++, Web Dev (Full Stack)",3,1,2,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Jaipur,Medium,Medium,5,Medium
7839,Female,2024,"DevOps, Python, Data Science",0,10,3,Dream11,Startup,IT Services,1118421,No,Not Applicable,Chennai,High,Low,3,High
7840,Male,2023,"Python, UI/UX Design, C++",1,9,4,Zomato,Startup,Healthcare,665029,No,Not Applicable,Kolkata,High,Low,3,High
7841,Male,2025,"Digital Marketing, Cloud (AWS/Azure/GCP), Web Dev (Full Stack)",1,5,3,Meta,Established,Logistics,984545,No,Not Applicable,Delhi,High,Low,3,High
7842,Male,2023,"Networking, ML/AI",0,6,2,Swiggy,Startup,FinTech,300000,Yes,AI/ML,Chennai,High,Low,2,Medium
7843,Male,2022,UI/UX Design,1,2,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Hyderabad,Medium,Low,1,Low
7844,Female,2023,"Data Science, Web Dev (Full Stack), DevOps, Embedded Systems",2,10,3,Ola,Startup,FinTech,1074669,No,Not Applicable,Kolkata,High,Medium,4,Medium
7845,Male,2022,"Blockchain, Embedded Systems",0,4,3,Google,Established,FinTech,1590174,No,Not Applicable,Delhi,Medium,Low,2,Medium
7846,Female,2025,"Digital Marketing, DevOps, Blockchain, Cybersecurity, Python",0,5,1,Zomato,Startup,Healthcare,1027540,Yes,AI/ML,Mumbai,Medium,Low,5,Medium
7847,Male,2022,"Digital Marketing, UI/UX Design, Blockchain",0,6,3,Google,Established,Manufacturing,549293,No,Not Applicable,Chennai,High,Low,3,High
7848,Male,2023,"Java, DevOps, Digital Marketing",0,9,4,Cognizant,Established,EdTech,1492212,No,Not Applicable,Pune,High,Low,3,High
7849,Male,2024,"Python, Blockchain, ML/AI, Digital Marketing",1,4,0,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Kolkata,Medium,Low,4,Medium
7850,Female,2024,"Blockchain, C++, Cybersecurity",0,4,4,Cognizant,Established,E-commerce,1464342,No,Not Applicable,Jaipur,Medium,Low,3,Medium
